PCo1,PCo2,P.copri
0.081819056,-0.18073215,0.00105
-0.015822928,0.180357451,5.71
0.057284429,-0.160241536,0.04635
0.107448521,-0.12282754,0
-0.329712706,-0.178861339,36.33268
0.142761748,0.029829603,0.011
-0.024149108,0.18820669,0.74264
0.112714785,-0.117838158,0.04566
-0.142903835,0.087402136,16.51035
-0.149479732,-0.108286779,16.2027
0.109000846,0.106438755,0
0.072702333,-0.021199423,0.02901
-0.001298855,-0.055949621,0.05962
0.106169384,0.178213207,0.02882
0.074748693,-0.013833426,0
0.122353797,0.181115465,0.0172
0.059239983,0.240414294,0.00722
-0.27980248,-0.188973896,31.37662
0.047377466,0.110379074,1.29942
0.010492867,0.097643837,3.36073
0.106895839,-0.082686874,0
-0.339263015,-0.111823134,33.58775
0.130361483,-0.135624227,0.02763
0.094050781,-0.0470432,0.37228
0.007598661,0.134895448,0.01588
0.081671516,0.130111709,0
0.203482868,-0.09076292,0
-0.286557782,-0.160357519,29.93011
0.016433058,0.119041027,2.96606
-0.027608821,-0.001680619,0
0.107569794,0.098345628,0.00913
-0.020636009,0.165682404,0.00295
0.100165682,-0.077842127,0
-0.229815135,-0.097168681,23.3235
-0.310532084,0.092759935,26.21696
-0.340496327,-0.111045768,38.33082
-0.292876299,-0.073790524,26.71394
-0.088943601,0.061558061,12.41676
0.163677557,-0.056441953,0.01474
-0.006073676,0.178890046,0.00554
0.133422778,-0.142914631,0.00151
0.028771903,0.128136329,1.60006
-0.205262864,0.030990882,22.53587
-0.284356178,-0.076596777,32.36764
0.043091608,-0.125446139,0
0.122746389,0.028074961,0.00104
0.117650874,0.065011503,0.01407
0.119754326,-0.008681627,0.02181
0.055480963,0.058018963,0
0.062074926,0.101705661,0
-0.434820834,-0.115500442,41.45213
-0.438422086,-0.121606764,43.59566
0.059804577,0.07607324,0.02801
0.079186655,-0.024950529,0
0.126702444,-0.124027363,0
-0.475206795,-0.050521263,36.85956
0.158087067,-0.125202961,0
0.12076261,0.071805123,0
-0.045884268,0.132364003,8.48814
-0.033908776,-0.005569562,11.44729
-0.082181032,-0.242570905,13.29748
-0.096330948,0.162211668,14.58608
-0.319664871,0.049001131,30.18116
0.054703804,-0.131146354,0
0.070639204,0.082316713,0
0.022267192,0.018896294,1.26817
0.188763581,-0.063164126,0.01087
-0.081603394,-0.111206886,14.44656
0.108347372,-0.022587966,0
0.055739487,-0.01021279,0.03931
0.146818296,-0.108114961,0.01674
0.155831253,0.00166926,0.03731
0.181283916,-0.128519216,0.07086
-0.291595953,-0.115462261,30.418
0.092631083,0.265998741,0.00465
0.053065209,0.209192246,0
0.081665618,-0.161531142,0.00131
0.16127387,-0.256743989,0
-0.244095918,-0.079689104,25.72937
0.026658013,0.070564228,1.76917
0.0535131,0.230430208,0.00981
0.14354643,-0.229089599,0
0.053476308,0.048997744,0
-0.430811603,-0.163450785,52.29273
-0.559083056,-0.066634023,66.48922
0.126767458,-0.040456389,0.02618
0.158397933,-0.241091841,0.00468
-0.439481758,-0.167248629,35.02869
0.088217841,-0.026886138,0.02372
0.033005739,0.207150489,0.2824
-0.132444849,-0.021370341,13.76875
0.119216309,0.009717974,0.02523
-0.512222151,-0.087606689,31.91114
-0.550282133,-0.003303877,41.54026
0.016397991,0.222734299,1.1249
0.030954174,0.270922151,0
0.147935486,0.082725403,0
0.086986222,-0.046768971,0
-0.294400876,-0.107699986,29.16688
-0.227675014,-0.043626935,13.04903
0.081859737,-0.084737419,0.59552
0.0018627,-0.070004792,0.02747
-0.006282732,0.196659313,2.64731
-0.464203674,-0.209022121,57.79296
-0.44418393,-0.120644978,54.7635
0.10968681,-0.023621889,0.00532
-0.032691316,-0.170715673,2.88704
0.146280989,0.027450313,0
0.166838512,-0.252844651,0
0.1071369,0.037491621,0.0209
0.01467482,0.314974844,0.04652
-0.258966108,-0.070684514,16.02247
0.091271108,-0.076176501,0.02149
0.101770382,-0.215946584,0.01299
-0.51485712,-0.204645628,64.76843
-0.418028023,-0.240814704,47.06274
-0.264275481,0.21670924,11.78171
0.104363877,-0.1046555,0.01046
0.117273325,-0.035004233,0.01766
-0.080612246,0.033610522,6.21158
0.045840972,0.160410881,2.20587
0.133163085,-0.120082447,0.00511
0.156736503,-0.137089132,0
-0.061277353,-0.126518681,11.1968
0.115409934,-0.271774648,0
0.049663245,-0.121976365,0
-0.508046315,-0.181713971,54.169
-0.551033954,-0.085379443,65.597
0.11319542,0.023043129,0
-0.245572733,0.108558335,15.96645
0.081259247,-0.067202373,0.22463
0.159761825,-0.022053439,0
0.095511979,-0.031472274,0.00439
0.104506028,-0.176228465,0.00824
0.116923647,0.10970974,0
0.078902332,-0.016725547,0
0.175607055,-0.012618407,0.0131
-0.074646262,0.240885185,4.78054
0.024921643,0.247171878,0.02869
0.122892632,-0.09206421,1.86849
0.084364225,-0.102077697,0.03773
-0.265477891,0.071038179,18.70006
-0.22077498,-0.039217541,18.14441
0.098972771,0.004019297,0.20071
0.109903171,0.036628819,0
0.184412424,-0.236323595,0.00121
0.125510265,0.139259849,0
0.145314093,0.047883175,0
0.111083559,-0.050692006,0.49038
0.144660173,-0.215683841,0.03621
-0.130293246,-0.070187446,15.36989
-0.403871839,-0.219143473,51.50764
0.043365779,-0.099048284,2.35997
0.134771881,-0.087783191,0.00722
-0.324433735,0.100580367,27.56736
0.126369383,0.072623557,0
0.068652998,0.041729947,0
0.153018016,-0.240076686,0
0.072348524,0.048786163,2.23918
0.172852603,-0.238989053,0.02037
0.166085813,-0.1910915,0.02811
-0.37231691,-0.024272105,32.42254
0.149754753,0.021715144,0.07397
0.146890321,-0.087839131,0
0.021028813,0.124210164,0.77943
0.049656272,-0.107896263,0.03235
0.118463184,0.045867599,0
-0.018286809,0.253685475,3.58902
0.063644669,-0.033263216,0.00851
0.16128334,-0.056170891,0.04147
0.083647447,0.011464689,0
0.097446633,0.017326511,0.50845
-0.008168599,-0.205239461,0
-0.456907279,-0.147095357,42.74851
0.010922673,0.225238517,0.03037
0.014253921,0.066044199,0.00166
0.100223938,-0.121123777,0.0037
0.062747959,0.308808166,0.2517
0.134984424,0.232375946,0
0.079621592,0.037198179,0
0.174127223,-0.168869358,0
0.0431218,0.078877349,1.33924
-0.057755612,0.047563199,12.35128
0.044632783,0.193152922,2.91423
0.139146631,-0.188349671,0
0.155948019,-0.181823276,0
-0.553652212,-0.155954346,64.72122
0.112122007,0.080252524,0
0.154067681,-0.265410841,0.01775
0.173134278,-0.197312694,0
0.067192592,-0.11337717,0.996
0.177297427,-0.113749552,0.00425
0.170841809,-0.233131545,0
0.137220984,0.036814955,0.01311
0.047157983,-0.202634653,0
0.082602748,-0.028782197,0
0.027889866,0.310069244,0.47769
0.021584324,-0.111898072,6.28765
0.099351571,0.133860725,0
0.133351491,0.071302659,0
0.106019572,-0.144206397,0
-0.019352959,0.039072622,0
0.104600614,-0.006130029,0.6584
-0.077245329,0.254391645,9.51188
0.031174937,0.217113949,0.02985
0.077027785,-0.025121558,0.09101
-0.401387347,-0.107054537,51.78527
0.065656783,0.008902963,0
0.094364973,-0.104362329,0.00189
0.115563172,-0.082836397,0.00174
-0.066908256,0.160177583,6.79563
0.121730792,-0.063131221,0
0.13341351,-0.008889611,0.00231
0.111979223,-0.017861716,0.00354
0.108913497,-0.004835387,0.23439
0.069160902,0.07019637,0
0.123340552,-0.084363546,0.0202
-0.150474754,0.016537742,7.38801
0.129358894,0.135432312,0.00174
-0.00389449,0.180489885,0.55533
0.119556431,0.091113426,0.07775
0.099805499,0.040699673,0.00148
-0.486121808,-0.125206335,64.19468
-0.251866302,0.175871912,22.31045
0.110523037,-0.064463647,0.01082
0.081172227,0.11853732,0.00662
0.001813581,0.023883963,6.06556
0.134768119,-0.091090318,0.07406
-0.338107853,0.196000399,27.5514
-0.080793502,-0.023446076,3.08245
0.071590564,0.177254381,0
-0.314780198,-0.127005864,32.4839
0.127736883,-0.06774172,0.00393
-0.634458649,-0.173639227,60.86749
0.013862591,-0.004294192,0
-0.001585595,0.267960692,0.01137
-0.22319476,-0.242733711,23.02158
0.182831857,-0.177567181,0
0.14177997,-0.06271176,0
0.161359118,-0.065349199,0.00657
0.106834295,-0.246952483,0.0583
0.154168962,0.074844141,0
0.149920946,-0.036554906,0.00317
0.090473098,-0.214665745,0.04745
0.171966862,0.107507483,0.00139
-0.324639294,0.026753322,34.17941
0.129454342,-0.17017613,0
-0.332597723,0.244612969,23.4218
-0.027646039,0.235803106,0.0321
-0.05776311,0.429181086,1.10518
0.07412513,-0.011650445,0
0.162259906,-0.177077941,0.08126
0.18903656,-0.224297479,0
0.041324783,0.188145872,0
-0.262206444,-0.035094029,30.84579
-0.58357547,0.011643238,64.19299
-0.308996832,0.110520227,28.26121
0.161796856,-0.099791534,0.00188
-0.07003688,0.083398478,13.81369
0.020610499,0.282247355,0.00243
0.098571478,0.111962796,0
0.010894731,0.35636708,0.00644
0.073324925,0.050889344,0
0.12309926,0.042707788,0.09014
0.105666028,-0.067911865,0.00404
-0.008546904,0.149799582,0.00342
0.020296946,0.071181714,0.08761
0.082943273,-0.178921593,0.05466
0.13540788,-0.02056249,0.09239
0.047882401,-0.122965976,0.08165
0.096530781,0.119317121,0.02777
0.16085679,-0.165467771,0
0.121139622,-0.147910508,0.03288
0.112938879,-0.065544958,0.02127
0.135067777,0.089303006,0.01541
0.122561206,-0.19513255,0.0052
0.03017176,0.192523743,1.45165
0.130507943,-0.101594895,0.00764
0.017137047,0.098210685,5.05771
0.011000572,-0.131146287,0.01772
-0.035577169,0.014787516,0.36805
0.052156682,0.155947618,0.00237
-0.044577257,-0.003464156,0.07696
-0.198944027,0.12431461,20.38739
0.067856987,0.099900829,0
0.091479403,0.070409178,0.0538
-0.307079848,-0.223880894,36.37935
-0.294506003,-0.147642035,32.80804
-0.328579414,-0.136569381,34.43747
-0.028155303,-0.120758868,11.98987
0.117694192,-0.004722529,0.01812
0.077342013,0.015458635,0
0.107022007,-0.240121365,0.00755
0.022189572,0.194315507,0.61269
-0.043200088,0.362214026,2.83501
0.146139251,0.050594297,0.01504
0.063823228,-0.157903194,0.00352
-0.121547862,-0.090069532,17.72286
0.103809552,0.010840365,0.01093
0.080220759,0.14501942,0.01955
-0.145549228,0.235709396,7.95069
0.176755261,-0.144908926,0.01338
0.024629485,-0.120262547,0.04
0.12727813,-0.028221291,0.01704
0.165503424,-0.147072239,0.14032
-0.251559205,-0.147856458,27.49122
0.098085012,-0.055708522,0.17661
-0.549920779,-0.029429583,64.94715
0.082945739,0.035787618,2.51522
0.040882071,0.111703432,0.01485
0.121234625,-0.268031006,0.01194
0.077828289,0.164071702,0.84277
-0.205765121,0.060167276,16.9755
0.102645058,0.048464075,0.01751
0.00777898,-0.066805516,0
0.156033029,-0.205534057,0.02927
-0.004385174,-0.163172013,0.04348
0.073644466,-0.164900849,0.07377
-0.014351971,0.35432116,0.0029
-0.394236666,0.093009905,39.33056
-0.571124652,-0.123659827,58.50092
0.152890217,-0.139431166,0.01801
0.01638692,-0.072690136,0.01095
0.034176482,0.179346949,0.02999
0.107354279,0.010987278,0.03781
0.008276699,-0.164997959,0
0.131694812,0.034612323,0.00649
-0.03352344,0.207152724,0.08459
0.088129101,0.140469517,0.09028
0.131229944,-0.181887649,0
0.039618562,0.012231216,1.01236
-0.18076496,0.21998798,12.57966
0.000688845,0.240641664,0.01632
0.090332317,-0.261194744,0.00455
-0.245013279,0.12291672,17.87599
0.051992473,0.234763276,0
0.094700138,-0.048156966,0
0.080218414,-0.126965426,0
0.002892747,0.162566742,0.03804
-0.615483739,-0.102912875,62.23562
0.115532195,0.048496803,0.003
0.03891975,0.286973591,0.207
0.100963252,-0.025794862,0
-0.128533944,0.366675509,7.07787
-0.526954187,-0.112800799,68.12023
0.063307137,-0.11026024,0.01052
0.100388924,-0.24977981,0.00469
-0.301078635,-0.146159134,32.06683
-0.393179055,-0.00686972,42.64667
0.055986025,-0.070943443,0
-0.515350505,-0.168941554,61.80479
0.047584113,0.025543265,0
0.039243202,0.179571994,0.26725
-0.511316517,-0.149494249,71.64567
0.111189081,0.088658697,0
0.09522858,0.074936562,0
0.020946507,0.023922069,0
0.147858984,0.035264539,0.01032
0.163967224,-0.202866947,0.01356
0.06208993,-0.258785176,0.02765
-0.018371607,-0.092949432,0.01793
-0.390215015,-0.221569949,43.87862
0.159009864,0.003597673,0
0.143575193,-0.046284828,0.06698
0.119357989,-0.098449231,0
-0.34096858,0.156089457,27.25761
-0.460765142,-0.033902768,57.34175
0.143093388,-0.206046223,0.00144
0.110305374,-0.176282416,0.04367
-0.336889772,0.264059532,28.43
0.101916362,-0.084974848,0.02138
0.044482743,-0.162314387,1.22874
-0.192286978,-0.037217523,22.4473
0.07312328,0.009746986,2.38204
0.060141944,0.010725507,1.1402
-0.415187671,0.193267111,30.42191
0.026250382,-0.111088667,0
0.193522519,-0.154076768,0
-0.437284019,-0.174027932,52.36393
0.119648219,-0.079467801,0.00471
-0.392718813,-0.01821775,39.64869
0.018851215,0.338457127,1.05375
0.154963703,-0.112475573,0.01239
0.070111183,0.053695138,0
0.039970096,0.122004721,2.44072
0.131190331,-0.10970857,0.01027
0.072728772,-0.136505092,0.1963
0.113599942,-0.101723271,0.15834
-0.018276452,0.045970292,0.00167
0.013721194,0.212052482,1.41828
0.018024172,0.274477121,0.47439
-0.005219378,0.095629439,4.8084
0.111204734,-0.107675461,0
-0.035175615,-0.018130107,0.00637
0.088038768,-0.185514295,0.0059
0.011828248,0.200115447,0.50258
-0.082870285,0.282757451,4.33077
0.018909834,0.139586376,0.06463
-0.389222817,-0.168842006,28.75161
0.070258984,0.084322544,0.03392
-0.209651987,-0.069798069,27.79218
0.083399191,0.123807998,0.08479
0.01814696,0.2947358,0
-0.148204454,-0.095934935,15.99078
0.026303703,0.048242554,6.77006
0.166831594,-0.234969287,0
0.043287416,-0.127396762,0.0122
-0.132668742,-0.075425583,16.88489
0.125026672,-0.055299044,0.12429
-0.521537525,-0.03293637,42.84155
0.081600266,0.209915404,0.59716
0.080774234,-0.18218862,0.1336
0.116799886,-0.0502369,1.35955
0.107705573,-0.044471525,0.58103
-0.277940153,0.031773293,20.63123
0.165967819,0.088857851,0.15224
0.123812484,-0.081640865,0.00357
0.109378328,-0.071506468,0.0012
-0.407248178,-0.058915386,44.73268
0.046824309,0.09240625,0
0.132143474,-0.023365172,0
0.108561631,-0.113914164,0.04028
0.012183986,-0.061670001,8.35816
0.101461793,-0.23407855,0.01271
0.070529943,-0.013473595,1.62133
-0.505662152,-0.070745037,63.81835
0.115865821,0.093022359,0
0.057356643,-0.060901931,0.02017
0.141931929,-0.111686967,0.00321
0.066139753,0.031311164,0.01164
0.181593951,-0.120061691,0.00419
-0.317846387,-0.082737264,26.58111
0.101497015,0.04918706,0
0.044740742,-0.141662135,0.11702
0.0426797,0.241333249,0
-0.602414071,-0.099978748,82.29621
-0.236557362,-0.059551901,26.85045
0.036755552,-0.197501665,0.021
0.059104516,-0.087351523,0
-0.430526222,-0.210396732,41.67932
0.189637186,-0.222744129,0.00085
0.078883598,-0.218917076,0.01075
0.090375699,0.088315458,0
0.118009799,-0.265910291,0.00102
0.094183706,0.04932074,0.00963
0.13304022,-0.177365358,0.01799
-0.165182914,0.08968338,19.21007
0.103960469,0.020239052,0.01904
-0.416938975,-0.029237636,40.30895
0.115929799,-0.108698159,0.01913
-0.04664825,-0.164831691,0.00294
0.127979175,0.121399171,0
0.055483322,0.032250003,0
0.126386531,-0.187264784,0
0.119408282,0.077895011,0.01515
-0.168364808,-0.073873576,19.89494
0.033490563,0.171713647,0
0.091950021,-0.125951289,0.00186
0.095833978,0.052663569,0
-0.035074963,-0.008049937,0.00065
0.081001637,-0.019488409,0.00421
0.067519747,-0.156186521,0
0.034302396,0.22811727,0.89666
-0.020223251,-0.032185468,0.00597
0.001466093,0.235870263,0.16306
-0.380342006,-0.215618035,40.08305
0.14029088,0.022375378,0.01244
0.117794792,-0.035922957,0.01153
0.106496233,0.117217976,0.00481
0.050041785,0.355732229,0
-0.047860921,0.013781232,10.16962
-0.185562206,-0.077695674,11.04045
-0.477552326,0.036835149,47.59328
0.130847246,-0.12594589,0
0.137968252,-0.249404011,0.00374
0.045804158,0.010892878,0.00345
0.171276167,-0.143563032,0
-0.231583585,-0.055681158,24.263
-0.355489827,-0.030854534,39.55643
0.000816377,-0.068760511,0
0.18888787,-0.335053363,0.00181
0.066591322,0.031052358,0
0.126890081,0.158843038,0
0.111019972,-0.06941151,0.00317
0.142101747,-0.131792361,0
0.11368537,-0.107503211,0
0.155415429,-0.244167621,0.01015
0.165513217,-0.104603197,0
-0.035717183,0.273469296,0.02755
0.020762852,0.002279067,2.70893
0.148692389,-0.182551458,0
0.116531719,-0.060674747,1.97678
0.145208219,-0.186737238,0.00422
0.121821879,-0.094302374,0.00409
0.00939969,0.243107439,0
0.081355566,0.19193446,0.00907
0.111238542,-0.204772529,0.00283
-0.116615811,0.037730248,16.0654
0.025892556,0.004046417,0.01394
0.089027165,0.04671768,1.10853
-0.317180667,0.318314602,23.19072
0.03719493,0.031218798,0
0.140417196,0.050911261,0.00316
0.064364213,-0.093165709,2.93378
-0.632196411,-0.100310493,82.62037
0.144892068,-0.019378601,0
0.083445449,-0.047259134,0
-0.377311571,0.187688652,22.43347
-0.202477372,-0.145571008,25.63065
0.103417017,-0.022675884,0.00218
-0.455105237,-0.054794659,53.32295
-0.299870868,0.012430341,31.79948
-0.220443258,-0.079110156,28.04691
0.130098486,-0.216736928,1.99199
0.068955843,-0.029533033,0.0074
0.094339022,0.140549644,0.22705
0.09350841,0.177232728,0
0.032865133,0.052927783,0
0.153599395,0.031519757,0.01292
0.054746532,0.031154692,0.48843
-0.324570484,0.042372217,28.07769
0.122750531,-0.087123496,0
0.030682552,0.197479766,0.01518
0.079819243,-0.227574995,0.01358
-0.029171786,-0.030654148,0
0.067254084,0.100449416,0.00882
0.015612393,0.138933443,0
0.099925403,0.056201389,0.04306
0.171811664,-0.2688976,0.00196
0.021027693,-0.038390045,0.00855
0.092439615,0.017249232,0
0.122537241,-0.078214171,0
0.090136678,0.0038042,0
0.084858501,0.070160966,0.96122
0.094831716,-0.051599638,0
-0.028973046,0.193744857,0
-0.420490942,0.062502154,30.10455
-0.020126022,0.057026311,6.24851
0.091390643,0.072649664,0.68857
0.005665249,-0.006311341,2.86152
-0.517115498,0.141490107,53.45188
-0.477481228,0.168264858,52.9808
0.135832429,-0.076194355,0.0106
0.108345842,0.091471218,0.00225
0.026086785,0.00095654,0
0.056868089,-0.028434805,1.17907
0.034405419,-0.05924454,4.95509
0.043366746,0.11546133,0
0.171154256,-0.124306183,0
-0.226849177,-0.131827838,24.75469
-0.410376301,0.224911224,31.72253
0.144647503,-0.118390086,0.00538
0.02228351,0.134353041,0
0.119163649,-0.049881815,1.05743
0.101834705,-0.131600471,0.3599
0.041992535,0.110533651,0.02366
0.089812505,0.121459102,0.01924
0.109400444,0.060243829,0.06004
0.049654755,0.16658313,0.01013
0.155673547,0.043003756,0
-0.319843596,0.261869722,16.10705
0.082135624,0.093698041,0.21017
0.10837601,0.073616453,0.00536
0.04022111,-0.037523758,0
-0.116703262,0.002076931,12.93707
0.041754141,0.282953516,0.03508
0.062255812,-0.002097675,0.0082
0.027892141,0.096759941,0.70832
-0.299153405,0.237822773,24.52388
-0.139743558,-0.119302908,18.22721
0.041443877,0.162347906,0.22385
-0.00208073,-0.023153949,0.00075
-0.506470942,-0.047691618,61.101
0.029926197,0.02258264,0.36612
-0.178807366,0.082770629,15.38616
0.050649313,-0.065102815,6.16464
0.083136659,-0.012001192,0.00253
0.033357602,-0.009016667,0.0121
0.118959985,0.055573986,0.0022
0.086155789,0.073613062,0.04907
0.086383915,0.019507941,0.00446
0.047640194,0.029501374,0.09868
-0.182413726,0.309462136,12.15733
-0.473769143,-0.113434532,50.024
0.093709038,-0.004079745,0.00173
-0.665023886,-0.134618161,88.0736
0.102424497,-0.255097035,0.00597
-0.076165168,-0.126225309,9.60526
0.087125845,0.06635055,0.80655
-0.319028106,-0.17076394,32.16081
0.066191268,-0.099223963,0.11032
-0.034444745,0.32565059,2.66636
0.017364231,-0.027673297,3.74054
-0.205577157,0.005313756,5.80185
0.140424156,-0.170082128,0.0209
-0.032798826,-0.108894406,5.91401
0.093307802,-0.205980718,0.00583
-0.657826363,-0.149189276,86.08282
0.042410574,0.141509005,0.19951
0.055759743,0.212849397,0
0.076207964,0.261606959,0
0.05526741,-0.208295034,0
-0.352174387,-0.167758295,36.23919
-0.367844606,-0.13554703,37.55504
-0.543714314,-0.089886764,31.65002
0.11857939,-0.09074663,0.01715
0.104736809,-0.107103656,0.03216
0.01928352,0.021826441,0.00173
-0.518114026,-0.059963646,62.11427
0.054950719,0.009533828,0.00122
-0.410968932,-0.150328623,50.01064
0.154614465,-0.092960829,0.00155
0.028510878,0.182445057,0.01321
0.057477705,-0.08833817,0.11416
0.0142104,-0.006572967,0.52876
-0.49282908,-0.143370073,42.20614
0.149698174,-0.098530727,0.02585
0.144952262,0.051653137,0.01747
-0.106970265,-0.063541456,12.33236
0.083589067,-0.071133555,0.00423
0.049819987,-0.075162659,0.04134
0.164588954,-0.091341286,0.01185
0.084282401,0.230330706,0.01436
0.092983753,-0.001496361,0.00402
0.044979553,0.178919546,1.11955
-0.019453806,-0.015987794,5.07851
-0.121070946,-0.06519127,12.19059
0.082962737,0.188036098,0.04252
0.07061572,0.115043206,0.0368
-0.175750091,0.083329073,17.41665
0.114203594,-0.236804242,0.00525
0.068763929,-0.041503534,0.04879
0.051093075,-0.103248068,0.13084
0.125011889,-0.052940219,0.01171
-0.200336857,0.035118679,20.79241
0.063764303,0.204728953,1.84159
0.121666773,-0.028292469,0.10846
-0.463965865,-0.066351535,32.8765
0.020045068,0.026786506,0.38339
-0.270839003,-0.185998556,33.58
0.02428562,0.10199763,3.50976
0.114901061,-0.131824801,3.14846
0.071303698,0.063010884,0
0.135072772,-0.189895877,0.0024
-0.188532476,-0.156837124,26.02679
0.202559858,-0.265840207,0.0078
0.052167735,0.040086075,0.1852
-0.131236716,-0.169815615,14.755
-0.142850213,0.097086424,12.82559
0.06047793,0.272294367,0.06027
0.152806202,-0.127932157,0
0.068843347,-0.019645426,0
-0.113294048,-0.021761919,12.20706
0.083108881,0.207204658,0
0.050842733,0.202092608,0
0.036559969,0.017237033,0
-0.577963064,-0.177036505,75.53505
0.076685947,-0.033534818,0
0.064059873,-0.033743455,0.01463
0.123205193,0.10188353,0.03739
0.12617082,0.001181199,0.00517
0.156057827,-0.015959598,0
0.140823509,-0.149623317,0
-0.239173903,0.052631067,21.25888
0.097892527,-0.003394885,0
0.117764303,-0.024134885,0
-0.006396564,-0.201302348,4.04687
0.115006232,0.174483967,0.01544
0.111069931,-0.087436646,0
-0.232069402,-0.027502988,27.09528
0.051355036,-0.108829335,0.01175
0.016657088,0.351356472,2.07367
0.063721869,-0.07234328,0
0.071027724,-0.172190837,0
0.024403155,0.228341548,0.06297
-0.040856727,0.120963223,0
0.072199765,-0.038613817,0
2.16E-05,0.044575292,0
0.0129858,0.05666278,0.05625
-0.298059674,0.079326942,34.60315
-0.038345479,0.001562315,10.3479
0.128048724,0.097812074,0.03191
-0.325515392,0.124732044,20.14311
-0.360051346,-0.128752269,33.14695
0.116429477,-0.166565322,0
0.118466993,0.027236265,0
-0.000811453,-0.05103359,5.78702
0.025025107,-0.047143393,0
0.168618246,-0.021011851,0
0.055508833,-0.143516454,0
0.090140449,-0.031384671,0.03258
0.143631706,-0.091974589,0.0165
-0.124078042,0.25876347,3.49613
0.040926634,0.127891046,0.00603
0.071434124,-0.221303317,0.2287
0.047598364,-0.075642692,0.02939
0.109892611,-0.172015559,0
0.123709437,0.004364654,0
0.019066395,0.155550998,4.47504
-0.130428118,-0.140232851,15.45003
-0.135198411,-0.164070719,17.53958
0.055251278,-0.115910287,0
0.086377857,-0.175092907,0.00592
0.090892343,-0.022394801,0.17021
0.184240482,-0.19583119,0.0116
0.084531355,-0.066466025,0.07386
0.067739515,0.043592342,1.58686
0.099240184,-0.058746433,0
0.03580063,0.292751789,0
0.138110012,-0.022479595,0
-0.42348076,-0.115414805,43.77317
0.082041668,0.01472176,0.36648
0.158373508,-0.198615328,0
-0.287587487,-0.224886978,24.19298
-0.176555404,-0.183527649,18.88048
0.072495337,-0.09251137,0
-0.033821894,0.242656102,1.92793
0.129232299,-0.230463863,0.00934
0.069418393,-0.099414495,0
0.006779073,0.407285401,0.31008
0.099785803,-0.057715555,0
0.03731373,0.163371669,0
0.011485753,0.180270888,0.01811
0.049522791,0.24882616,0
0.007366927,0.051162583,0.01093
-0.220033349,0.008318558,22.5116
-0.126551948,-0.097422564,14.19663
0.018190558,0.12150192,0.54286
-0.038387993,-0.030951383,10.06835
-0.094276301,0.295854214,3.49072
-0.042719091,0.116084396,4.78993
-0.003188297,0.408039745,0
0.164181259,-0.18766264,0
0.089236096,0.077027639,0
0.144824329,-0.089921251,0
0.145459872,-0.124899382,0
0.15346573,0.022012976,0.00845
0.144514366,-0.011844395,0
0.057934729,-0.022753388,0
0.066372728,0.17797657,0.01837
0.108801541,-0.170850106,0.00288
0.138683046,0.039806244,0.00558
0.122369739,-0.202099401,0.02086
-0.24095425,-0.067365267,31.79175
0.095139778,-0.039814155,0
0.064443858,0.026736321,1.27518
-0.151020169,0.111810561,12.61165
0.132828201,-0.072444268,0.00857
-0.550779802,-0.157637609,68.8012
0.093936793,-0.265592932,0
0.085890837,-0.144373713,0.02361
-0.063378022,-0.025721339,11.48136
0.123316593,-0.087886811,0.02702
0.011146771,0.030511724,0.0011
0.09402111,0.197070041,0.07163
0.010391598,0.079952648,0.80702
-0.02116898,0.030663899,8.62683
0.142876759,-0.238818659,0.01963
0.132929098,-0.039104441,0.03233
0.103594565,0.231842954,0.05535
0.030101937,0.10435896,1.11751
0.130398378,-0.093726938,0.0072
0.105410884,0.085712904,0.76636
0.10848212,-0.071487351,0.00211
-0.421093325,-0.080685087,30.83254
-0.530976254,-0.087348874,71.89674
0.061481335,0.134191328,1.1185
0.115650021,-0.057626948,0
-0.221129632,0.054605346,18.88924
-0.198060659,-0.075666236,19.78005
-0.066390673,0.075634893,8.1234
0.130547104,-0.195628635,0
0.154769176,-0.288778841,0
-0.607239788,-0.049318485,64.3509
0.152996798,-0.201166111,0
0.135336735,-0.101469554,0.0542
0.130495986,-0.070845267,0.00427
-0.145612429,0.051087924,7.56311
-0.098602025,0.312406302,5.04634
0.136239438,-0.001175014,0.01105
-0.126944312,-0.139189799,14.97243
-0.310080189,-0.194896691,41.39748
-0.612263949,-0.148497277,86.78608
0.054300336,0.215198529,0.01244
0.085016755,-0.143982148,0.00125
-0.084183046,-0.12181824,11.61603
-0.20289078,0.007714312,21.43472
-0.185261982,0.03388975,23.67477
0.011470346,0.30942744,1.11799
0.00284969,0.107393695,0.00244
0.117003325,-0.209808444,1.5546
0.018431183,-0.029546436,0.01015
0.152429655,-0.087044148,0
-0.446552879,-0.100035096,56.10354
0.101906824,-0.260273542,0.00172
0.018947028,-0.144451435,0
0.11213923,0.06700825,0.01353
-0.031349158,0.264945744,2.93484
-0.296549318,0.161282745,28.44058
0.17584553,0.063238078,0.08071
0.126989859,0.008940007,0.03967
-0.329247535,0.321453451,20.02762
-0.388011636,0.157157654,31.51295
0.144641479,-0.200838596,0
0.092955385,-0.033157317,0.05815
0.067612198,-0.168300463,0
-0.0448177,0.366518645,1.49457
0.013006723,0.398248309,0.31577
0.077385909,0.26027827,0.03021
-0.16083972,-0.155400917,18.01486
0.104183824,0.091733584,0.03794
0.038554172,0.245577284,0.04444
-0.02957492,-0.002422688,11.46095
-0.158009268,0.302421186,10.04986
0.056187003,-0.095979853,0.00991
